cid,submittedVideoUrl,text,label,translated_text
7.329523982424524e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,mbaa open sesi gakk,1.0,Or
7.329522879895979e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,tapi kadang buat nenangin diri sendiri sering bilang gpp its okay ke diri sendiri kak. tpi ada beberapa waktu yg tiba2 nangis sendiri. gitu gmn kak?,1.0,But sometimes for yourself to say GPP is okay to yourself. but there are some times when they are crying on their own. Is that so?
7.329522607862171e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,tapi sekarang lebih nyaman ditahan,1.0,But now it's more comfortable to hold
7.329522527826822e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,denger ling,1.0,Listen Ling
7.329522456891868e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,petis三 bikin gini km,1.0,Petis 三 Bikin Giper
7.329521536473679e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"tapi gimana ya , bingung mau luapinnya juga",1.0,"But what do I do, confused about wanting to overflow too"
7.32951962770342e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,coba klo psi gua bgni,1.0,try if I psi bgni
7.329518504436024e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,can call me rio,1.0,can call me rio
7.329518211187066e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,ngingetin orang lain bisa pas nerapin di diri sendiri malah ga bisa sama sekali,1.0,"reminding other people can when it is absorbed in yourself, it can't even be at all"
7.329518107104445e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,izin save kak,1.0,Izin Save Kak
7.329517863390594e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"ka, aku marah, mau ngomong kasar, boleh ga si? selalu pengen ngomong kasar tapi nahan mulu, jadinya nangis. itu udh bener ga si ka?",1.0,"Ka, I'm angry, want to talk harshly, can you? Always want to talk harshly but hold back first, so cry. Is that right?"
7.329517818222233e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,kak bisa konseling online kah,1.0,sis can be online counseling
7.329516840711112e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,dan itu aku,1.0,And that's me
7.329514461881615e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,@ dengarkan baik baik men,1.0,@ listen well men
7.329513100582225e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"engga memendam, ceritanya sama allah sambil nangis-nangis",0.0,"not soak, the story is the same as God while crying"
7.329512843602593e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"gk pernah cerita ke siapa², lebih milih silent treatment ke semua org. tp kalo udh full, numpuk, aku akan mrs baik ktika nangis didepan seseorang. entah ke anak, psngn, teman",1.0,"I've never told anyone, prefer to choose a silent treatment to all people. But if it's full, pile up, I'll be good when I cry in front of someone. Either to children, psng, friends"
7.329509617354933e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"jangan dipendam sendiri yaa dek, adek punya mass, kita selesaiin bareng2 okeyy",1.0,"Don't be buried alone, deck, you have a mass, we will finish together okeyy"
7.329509577870411e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,kalo akunya paham gaboleh mendam emosi tapi gaada orang sekitar yang paham gimana kak? aku sering nerima “kalo dia lagi moody diemin dulu aja ntar jg normal lagi”,1.0,"If you want to understand, you can get emotional, but there's no one who understands how sis? I often receive ""if he's the moody, just stay in the first time it will be normal again"""
7.329509361092101e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"ya dipendam kan bu, biar kita dalam keadaal baik, bkan dipendam, di buang, smpe2 pecah pembuluh2 dqrah, . alhamdulillah, baik2 saja, min. bnyak paha",1.0,"Yes, we should be in good condition, we have to be deprived, to be removed, to break down the dqrahs ,. Thank God, well, Min. Boyyak"
7.329508827723449e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,solusinya gimana ya kakk,0.0,"what is the solution, kakk"
7.329508596311328e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,mengekspresikan apa yg kita rasa itu emang sesulit itu ya,0.0,expressing what we feel is that difficult
7.329508329074591e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,konseling online,1.0,Online Counseling
7.329508178563204e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,jadi solusinya harus seperti apa teh???,1.0,so the solution should be like what tea ???
7.329507580434744e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,tpi kalo g dipendem mau cerita ke siapa,1.0,"But if G is loaded, I want to tell you"
7.32950661848667e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,aku sering gitu kak it’s okey i’m fine”,1.0,"I often like that sis it's ok i'm fine """
7.329505993921644e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"aku di depan org lain bilangnya gapapa, tpi pas udh sendiri baru deh ambyar :')",1.0,"I'm in front of other people saying it's okay, but when I was just Ambyar: ')"
7.32950594159793e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"tapi disaat kita cerita dan bilang apa yg kita rasain malah jdi masalah baru dok, dan jdi kita yg salah.",1.0,"But when we tell me and say what we feel instead becomes a new problem, and we are wrong."
7.329505852469216e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,kamu spikolog akuu,1.0,You're a spicologist
7.329505741512607e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,tp gmn cara na biar bisa nangis kak? aku susah buat nangis kecuali ada luka fisik baru bisa nangis,0.0,But how can you cry? I have a hard time crying unless new physical wounds can cry
7.329505670188877e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,betul sekali kak,1.0,That's right
7.329505003406657e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,aku mendem malah ndugap,0.0,I mendem even ndugap
7.329504660388267e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,oh trnyata bahaya,1.0,oh tal danger
7.329504389235869e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,relate banget si,1.0,Really relate
7.329504055687628e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,tapi kenapa bisa mendem karna udah banyak kecewanya kalau di ungkapin. gk ada yg ngerti juga. makanya mendem,1.0,But why can it be a lot of disappointment when he said. no one understands too. That's why Mendem
7.329503583802934e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,sekarang aku takut bgt nangis karena gamau ngerasa sedih,0.0,now I'm afraid I am crying because I don't feel sad
7.329511178023503e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"masalahnya tidak bisa mengekspresikan emosi sejak kecil,, caranya gmn spy bisa mengekspresikan diri kak?",1.0,"The problem is not able to express emotions since childhood, how do I spy can express yourself sis?"
7.329511174683297e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,buka konselig gratis kah kak ?,1.0,"Open a free counselor, sis?"
7.329511164298348e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,retno,1.0,Retno
7.329511117310723e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,jannah .rizkiya.lestari,1.0,Jannah. Rizkiya.lestari
7.329512214036088e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,bukan di pendam tapi di kendalikan,1.0,not in the pendam but controlled
7.329391240696137e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,tapi malu ketika mo menangis tapi ada orang jdi pura² its okau,1.0,but embarrassed when mo cry but there are people so pretended okau
7.329369923599533e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"itu sebabnya tahun ini aku mau ngeluarin unek2, mau di bujuk, mau ngeroeg kek cwek2 pada umumnya",1.0,That's why this year I want to release the unequal
7.329367142511314e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"sudah terbiasa dipendem, soal nya kalau mau cerita gak punya tempat, gak ada yg mau mendengarkan,",1.0,"already used to being loosened, the problem is if you want to tell you no place, no one wants to listen,"
7.329388883907872e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,mau nangis,1.0,want to cry
7.329387970451523e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,pengen nangis kejer kaaaaa jadinya,1.0,The cries of crying are so cool to be
7.329387647133582e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,tp mengungkap terkadang akan menjadi masalah,0.0,but it is sometimes a problem
7.329386947880912e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,tp gak semua emosi bisa dikendalikan kak...,1.0,but not all emotions can be controlled sis ...
7.329374242716452e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"bisa konsul online gak si ini, plisss butuhhh",1.0,"can consul online or not this, plisss need"
7.329386777713968e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,hehehe,1.0,hehehe
7.329386036960839e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,aku baru kemaren dr dokter jiwa. dan aku didiagnosa trauma besar dan depresi berat karna sejak kecil aku ga punya tempat untuk bercerita.,1.0,I only yesterday from the mental doctor. And I was diagnosed with great trauma and severe depression because since I was a child I had no place to tell stories.
7.329384243678496e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,ini sdh terjadi dg saya skrg........,1.0,This has happened to me now ........
7.329383917692126e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,tp mau gimana kak?...pernah ada di posisi crt ke teman terdekatpun mrk ga paham..yg ada mlh terlihat jd salah sendiri,1.0,"but what do you want, sis? ... I was in a CRT position to the closest friend, they didn't understand ... there was a MLH."
7.329383668039173e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,bagaimana kalau emosi kita ga pernah divalidasi sama orang terdekat.,1.0,What if our emotions have never been validated by the closest person.
7.329383536242705e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,aku tipe mendem makanya penyakitan,1.0,"I am the type of mendem, so the disease"
7.329361865406268e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,aku mhsw psikologi tp aku suka mendam krn aku prnh sharing ke klrg tp mrk no rspon tp ku tkt kalo akhirnya aku selesai dg sendirinya,1.0,I MHSW Psychology but I like to get me to mendam because I will share to KLRG but they are no rspon but if I finally finished with myself
7.329383054463698e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"lebih di pendam, dari pada di ceritakan belum tentu orang bisa menerima keadaan down kita. menangis kita kan kelihatan lemah di mata orang lain",0.0,"More in the pendam, rather than being told that people can not necessarily accept our down conditions. cry we look weak in the eyes of others"
7.329411491265414e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,cerita pun tidak pernah di dengar kak,1.0,The story has never been heard
7.329411096531076e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"memang masalah tidak selesai, tapi d ungkapkan pun tidak ada yg dengar dn peduli.. *anakperempuanpertama",1.0,"indeed the problem is not resolved, but even say no one hears and cares .. *anak pembuedumen first"
7.329410592866108e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,hal kaya gini bisa ngaruh ke haid ga sih ka?,1.0,Is this rich things affect menstruation or not?
7.32941016539603e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,suka bgt mendem sendiri,1.0,I like to do it alone
7.329396207720154e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"aku kali sih ini, apapa selalu pendam sendiri kadang capek",1.0,"I am this time, what's always pendam itself sometimes tired"
7.329409630207084e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"aku juga gini sering mendem emosi jadi pas udah ga kuat nahannya langsung meledak"" gak terkontrol",1.0,"I also like this often emotions so when I can't hold it, the holding is immediately exploding ""uncontrolled"
7.329409140127417e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,menangis di malam hari sendian adlah jalan yg tepat,1.0,Crying at night Sendian is the right way
7.329390441684977e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"sering banget ngerasain ini, banyak hal yang dipendem sndiri,sudah terbiasa",0.0,"Very often feel this, many things that are taken by themselves, are used to"
7.329390373041505e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"sedang belajar ditahap ini, mengkomunikasikan, membahasakan emosi, supaya terbaca orang, lagi ga suka, sedih, happy, karena ga bisa terus²an bikin ora",1.0,"is learning to be in this stage, communicating, expressing emotions, so that people are read, don't like it, sad, happy, because they can't keep making people keep making people"
7.329407232151111e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"dulu jadi orang yang suka memendam,lama-lama meledak dan jadi stres sendiri,marah-marah dan akhirnya menyesal sudah emosi",0.0,"used to be a person who likes to keep it in, after a long time exploded and became stressful, angry and finally regretted the emotions"
7.329406772178404e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,duhhhh,1.0,duhhhhhhhh
7.329404471402317e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,kadang ga bisa nangis kalo sedihh anjir ini kenapa gua,0.0,Sometimes Ga can cry if this is sad about why I am
7.329404282712131e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,iya lg ga berani cerita kesiapa2,1.0,"Yes, I don't dare to tell you"
7.329404263221233e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,", yuni ✧*。",1.0,", June ✧ *."
7.32940350263976e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,ceritajuga tidak menjamin masalah itu selesai,1.0,The story does not guarantee that the problem is resolved
7.329403420702721e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"aku lebih banyak memendam sih, terkadang kalau ceritapun kurang mendapatkan respon yang baik, jadi prefer mendem sendiri",1.0,"I keep it more, sometimes if the story does not get a good response, so prefer mendem himself"
7.329402568290731e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"as long as aku masih bisa tahan semua, aku rasa gapapa. sehat-sehat para orang baik",1.0,"As long as I can still stand everything, I think it's okay. Healthy people"
7.329401872861824e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,capekan ditahan' mulu,0.0,Cap dare 'first
7.329401625574229e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"sering banget seperti selalu di pendam ketika punya masalah sedih kesal dan lainnya, cuma bisa nangis di kamar sendirian",0.0,"Very often like always being buried when you have a problem of sadness and others, can only cry in the room alone"
7.329395701762278e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"maaf, ak cmn bisa ngingetin org lain buat mendem. tpi ak sndiri banyak mendem",1.0,"Sorry, I can tell anyone else to get it. but I have a lot to"
7.329395637299676e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"soalnya susah kak menemukan orang buat di percayaa nyimpen ceritaaa kitaaa, yang bisa di percaya buat nyimpen cerita kita ya kita sendirii heheh",1.0,"It's hard for you to find people to believe in our story, which can be believed to be our own story"
7.329395236412491e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,tingal solatt auto tenang,1.0,autat autolat calm
7.329393270113715e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,jd dgn cara gmn mengekspresikan yg bnr itu kak?,0.0,so how do you express the bnr sis?
7.329392973291193e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,bedanya mengendalikan sama menahan itu gimana kak?,1.0,"The difference between controlling is the same as holding it, sis?"
7.329392644098377e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,gimana caranya bedain emosi yg dpendam sma yg dkndalikan,1.0,how do you differentiate emotions
7.329382625968211e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"kalau pengen banget nangis, tapi susah buat ngeluarin air mata. itu gimana ya",0.0,"If the banget is crying, it is difficult to get rid of tears. thats anyway ya"
7.329381949641721e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,bner bgt,1.0,bner bgt
7.329380263858947e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,boleh gk sih sedikit bercerita,1.0,can gk a little story
7.329380116302972e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"aku sering ngobrol sama angin, gapapa kan yaa?",0.0,"I often chat with the wind, okay, right?"
7.32937988292341e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,apa beda mengendalikan dan menahan,1.0,what's the difference in control and hold
7.329379277714753e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"kak saya epilepis trus di poli jiwa di diagnosa anseitas depresi campuran,itu ada ga hbungannya sm epilepis sy?",1.0,"Sis, my epilepis then in the soul poly in the diagnosis of the mixture depression, is there any of my epilepis?"
7.329379143995688e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"totally same, waktu gue ke psikolog dulu dikasi tau gini dan boleh di ekspresikan dengan hal lain",1.0,"Totally Same, when I went to the psychologist, I was able to know it and may be expressed with something else"
7.329205024503711e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"ini yg aku takutin, aku tau ini bakalan jdi bom waktu akhirnya bakalan meledak yg tdk kita tau kapan",1.0,"This is what I'm afraid of, I know this will be a bomb when finally it will explode that we don't know when"
7.329204667358119e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,jadi cara kontrolnya gimana kak,0.0,"so how do you control it, sis"
7.329203582728439e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"kalau udah tertekan banget, pasti drop jatuh sakit dan nangis. udah, final itu. final lagi kl udah mimisan",0.0,"If it's really depressed, the drop will definitely fall ill and cry. Already, the final. Final again, it's already nosebleed"
7.329202007674406e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"gw yg apa"" dipendem sndri",0.0,"what am I ""sowri"
7.329201485005325e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,.09 tuh,0.0,.09 tuh
7.32919985512607e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,surayya,1.0,sanctions
7.329199750539478e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"kakk, kalo kuliah psikolog bukunya pake bahasa apa?",1.0,"Kakk, if you study the psychologist, what language is using?"
7.329197561607849e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,aku nahan emosi larinya malah ke lambung,0.0,I resolved his emotions to the stomach
7.329196692796212e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,kalau sudah terlanjur solusinya gimana teh apakah kita harus mencoba untuk mengekspesikanya?,1.0,"If it's already a solution, how do we have to try to expand it?"
7.329196220726822e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,mbak apa aku harus ke psikiater ya,1.0,"Ma'am, do I have to go to a psychiatrist"
7.329195941289051e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,dengerin sampe abis,1.0,Listen until after
7.32919529095019e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,dengerinnn tor,1.0,Listen to Tor
7.329195276534302e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"yg anak psikologi tp masi suka ""its okey gapapa""",1.0,"who is a child psychology but still like ""its okay"""
7.329195065057019e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,tolong bapak di simak,1.0,Please see you
7.329194238796072e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"maaf kak, aku sering bgt mendam emosi karena aku gatau harus gimana mengekspresikan emosi itu sendiri, aku ga ada perantara buat mengekspresikan",1.0,"sorry sis, I often get emotional because I don't know how to express emotions themselves, I have no intermediaries to express"
7.329193765263853e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,huuuu,1.0,huuuu
7.329193484765644e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,kaka inii prnhh di acara tv tercyduk gak sih?,1.0,"Is this kaka prnhh on the TV show, or not?"
7.329192875362633e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,kak klu mau konsultasi langsung bs ga ya?,1.0,"Sis, do you want to consult directly, can't it?"
7.329191898081854e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,kak pengen sharing dong,1.0,sis want to share
7.329218533044438e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,jangan kebiasaan silent treatment,1.0,Don't Be Silent Treatment Habits
7.329218283600954e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,kak kamu mirip bgt sm monica shin yg di street woman fighter 1,1.0,"Sis, you look like the Monica Shin who is in Street Woman Fighter 1"
7.329217295887959e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,si vanilla,1.0,Yes Vanilla
7.329216052385089e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"jgn ada pendem apapun, ada akuuuu disiniii.. cerita terusss yaaaa",1.0,"Don't have any pendem, there's an akuuu here .."
7.329209275648607e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"tapi udah terbiasa mendem , gabisa cerita dan gabrani cerita udah punya pandangan yang enga” kalo nnt hal itu diungkapkan",1.0,"But already used to demon, can't tell the story and the story already has a view that is ""if it is revealed"
7.329209148343567e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"gabisa, udh terbiasa mendem semuanya sendiri",1.0,"can't, already used to all of themselves"
7.329206877862135e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"aku trauma kak cerita ke org, udah susah buat percaya sama manusia",1.0,"I'm traumatized sis, telling stories to people, it's hard to believe in humans"
7.32920510513542e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,.ashr minimal cerita-cerita,1.0,.ashr minimal stories
7.329200611580528e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,caranya mengendalikan emosi gimana kak?,1.0,"how to control emotions, sis?"
7.329249538199651e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,ka boleh gak crtacapek bnget in batin,1.0,to be inner crantapek
7.329241486477575e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,muhammad sahid david,1.0,Muhammad Sahid David
7.329233983825118e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,aku konselor disklah taruna tp aku lupa sm diri sndiri sampe gk bisa nangis cuma mikir krja2 melayani 24 jam siap akhirnya aku hancur sndiri dan ngelepas karir slma ini yg aku bangun dan banggain,1.0,"I am a counselor, but I forgot myself, until I can't cry, I just think about the 24 hours ready, finally I was destroyed and let go of this career that I built and proud"
7.329232287714461e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,.fahirotun jangan ditahan ya,0.0,.Fahirotun don't hold it yes
7.329229127470138e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"memendam gak bikin masalah selesai, tp juga gak nambah masalah",1.0,"soak it doesn't make problems finished, but also don't add problems"
7.329226208452675e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"tapi, tapi tapi saya gpp ko",1.0,"But, but but I'm gpp ko"
7.329225631890753e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,terus pie bukkkkkkk,1.0,Then Pie Bukkkkkkk
7.329224602768541e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,yang kuat ya kita,0.0,the strong yes we
7.329224068317677e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"kata dokterkukendalikan emosi, itu bukan dengan ngomong ""aku gpp or it's ok. nangis, adalah salah satu fase kamu kendalikan emosimu.",1.0,"The doctor said emotional control, it was not by saying ""I gpp or it's ok. Crying, is one of your phases you control your emotions."
7.329220474197018e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,kalo ngungkapin perasaan ke laki² gimana kak?,1.0,"if you express your feelings to men, sis?"
7.329219191768008e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,klo pura-pura bahagia bahaya gak si apalgi pas lgi bnyk org tpi klo d kmar malh nangis,1.0,pretend
7.27711953999995e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,team bipolar,1.0,team bipolar
7.277462116905747e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,team depresiiiii,1.0,team depresiiiii
7.277124433667933e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,anxiety?,0.0,anxiety?
7.27709425822086e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,gw? anxiety + ocd,0.0,gw? anxiety + ocd
7.290198382894122e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,"2,4,5,6 is another level",1.0,"2,4,5,6 is another level"
7.450901433987827e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,"anxiety,bipolar, skizofrenia",0.0,"anxiety, bipolar, schizophrenia"
7.293817872874931e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,all about me damn,1.0,all about me damn
7.28924731292369e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,anxiety,0.0,anxiety
7.287961795254912e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,"anxiety, ocd ????",0.0,"anxiety, ocd ????"
7.284418602231629e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,everthing there,1.0,everthing there
7.287944049116464e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,anxiety......,0.0,anxiety......
7.286291051379246e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,"anxiety, ocd, dan bipolar",0.0,"anxiety, OCD, and bipolar"
7.286123885912425e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,"anxiety, ocd, bipolar hwhehehehhe",0.0,"anxiety, ocd, bipolar hwhehehehhe"
7.442692821926315e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,song name,1.0,song name
7.291296248663934e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,"anxiety,ocd,deppress,bipolar....gmna ya?",0.0,"Anxiety, OCD, Deppress, Bipolar .... GMNA?"
7.2876553760305e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,anxiety & bipolar,0.0,anxiety & bipolar
7.277034661574166e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,seburuk itu aku? bhkn semuanya ada di aku.,0.0,Is that bad? Bhkn everything is in me.
7.277079022516733e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,kok bipolar sm kyk sifat ku ya :',0.0,how come bipolar will like my nature: '
7.277095602461853e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,hampir semuanya,0.0,Almost everything
7.277065521814914e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,semuanya...,1.0,everything...
7.277095627539203e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,hampir kena semuanya.,1.0,Almost all hit.
7.27870523952233e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,"mau nyoba konsul, tpi msi ga percaya diri klo buat cerita semuanya.",1.0,"Want to try a consul, but Msi is not confident if you make a story."
7.277174588529706e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,semua(?),0.0,all (?)
7.277164905899378e+18,https://www.tiktok.com/@kiark.id/video/7276743516431174917,"anxiety+ bipolar tp blum tau klu sya btul"" ad",1.0,"anxiety+ bipolar but you don't know if it's btul ""ad"
7.469319812969022e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,silent repost,1.0,silent repost
7.465582308534273e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,i need someone tho talk......,1.0,i need someone tho talk......
7.46749985860713e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,this is mee,1.0,this is mee
7.466082090363274e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,almost all ... am i okay,1.0,almost all ... am i okay
7.46161855687572e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,"i can't believe it's all in me yet, no. no, it's not me.",1.0,"i can't believe it's all in me yet, no. no, it's not me."
7.462321622717269e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,thanks,1.0,thanks
7.454030265938544e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,cutel,1.0,cutel
7.445947981633701e+18,https://www.tiktok.com/@serambiherbal/video/7445514816568954119,"ternyata selama ini aku mengalami gangguan mental, semua cirinya ada dan aku benar merasakannya",1.0,"It turned out that all this time I had a mental disorder, all the characteristics were there and I really felt it"
