cid,submittedVideoUrl,text
7.215970594566735e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,cara nyembuhin nya gimana ?
7.215964091155039e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,"aku bnget... gmna cara mengatasinya ,?"
7.267930932585285e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,"selalu takut ditinggalkan suami takut akan perselingkuhan, selalu insecure"
7.389677816985978e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,ya alloh berrti selama ini aku trauma
7.216555883186226e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,kok pket lengkap di gua yahh ...
7.223390653680829e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,ooo ini
7.295436411652572e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,"kira"" ada orng ngak yah yg bisah sembuhin orng yg trauma"
7.383568261060085e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,aku trauma sama rumahtangga ku
7.216361202028332e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,"semua nya ada di aku, aku trauma nikah dan punya adik ipar cewe"
7.290848598735308e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,biaya psikolog brp ya
7.383339119965832e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,semoga kita semua diberikan jalan dan kemudahan untuk menyembuhkan trauma-trauma kita
7.282677993724741e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,susah ingin bercerita tentang masalah dan ingin memendam masalah itu dan dikamar tiba tiba nangis sendirian
7.228529144278812e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,terlalu takut di ditinggalkan
7.216084018751686e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,"absolutely me,dan masih strugle sampe skrg"
7.241572948015465e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,aku bgtt
7.218686240848315e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,"aku yg aku rasain, smpe aku sulit bgt percaya suami mau berubah, hal yg sgt menyakitkan sllu menghantuiku stiap mau percaya & mulai memaafkan"
7.218938195302811e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,semuanya ada di aku tp aku gak tau trauma apa
7.218583102259185e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,"aq tp sll brusha sebijak mngkn mnghdapi ny sring liat org yg ksusahn dan sdar,yg punya mslh dan ujian bkan hnya aq"
7.239001669680776e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,dan yang aku rasakan saat ini..
7.218964933730862e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,"itu adalah aku, tapi aku sendirian"
7.216019877219091e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,ampe skrg gue gabisa kalo kmn mna sendirian
7.243458689129809e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,ya tuhan sakitttt bgttt
7.216251695520859e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,alhamdulillah aku udh belajar menerima sedikit2
7.219421599018518e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,akuuu
7.219232822799549e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,izin share yaa min
7.218991305917318e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,trusss gmn
7.218897910866789e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,capeeeeeeeeeee
7.218907816819164e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,yang aku rasakan sampai sekarang
7.21886592271832e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,ternyata gak cuman aku aja capek yah....
7.218674677144897e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,bagaimana cara sembuh dari trauma
7.218794560624526e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,"aku terus berjuang untuk diri sendiri. capek?jangan ditanya, tapi stlh 2thn intens merubah keadaanku, i feel better. tuhan tdk pernah menciptakan"
7.218676187312096e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,aku yang sekarang
7.218600896116458e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,"ya allah, ini aku sekarang"
7.230469379443508e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,bismillah allah bantu semua
7.288308208035218e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,rasanya udah diluar nurul pen bisa kayak yg lain happy happy kek
7.271973007361672e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,"lagi di fase ini sampai ingin nyerahtapi masih ingat dengan kata2 ini""allah tidak akan menguji hambanya melebihi kemampuannya"" masyaallah"
7.293189605343364e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,ya allah bagaimana aku harus hidup
7.232977089946306e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,adaa buku nyaa?
7.270692163804055e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,aku help!
7.231572457143256e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,aku yg sekarang
7.229372309826668e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,ini yang aku rasain
7.34066245846855e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,sambang
7.286774528642352e+18,https://www.tiktok.com/@serendipity.tok/video/7286606079285366021,itu betul sekali.
7.290461992749008e+18,https://www.tiktok.com/@serendipity.tok/video/7286606079285366021,"betul banget bun,"
7.290363309110593e+18,https://www.tiktok.com/@serendipity.tok/video/7286606079285366021,aamiin.. benar sekali
7.286679508233111e+18,https://www.tiktok.com/@serendipity.tok/video/7286606079285366021,bener.. mksih kak
7.290403634213373e+18,https://www.tiktok.com/@serendipity.tok/video/7286606079285366021,oh seperti itu ok
7.29109813827376e+18,https://www.tiktok.com/@serendipity.tok/video/7286606079285366021,"tetep semangat dan saat ini sy baru tau setelah pernah tinggal serumah dan kaget,,sy mau hdp sperti yg sy mau"
7.291144941697484e+18,https://www.tiktok.com/@serendipity.tok/video/7286606079285366021,"semangaaat, kk"
7.290350491623654e+18,https://www.tiktok.com/@serendipity.tok/video/7286606079285366021,"satu lg, sy slu olah raga"
7.29106013950288e+18,https://www.tiktok.com/@serendipity.tok/video/7286606079285366021,"mantaabs, kaaa. olahraga memang penting, tidak hanya u fisik tetapi juga untuk mental kita. olahraga merawat kesehatan mental dan mencegah depresi"
7.290088132296312e+18,https://www.tiktok.com/@serendipity.tok/video/7286606079285366021,silahkan kakak. saling menebar kebaikan
7.290670455991092e+18,https://www.tiktok.com/@serendipity.tok/video/7286606079285366021,"sami2, kaaak"
7.290022939662337e+18,https://www.tiktok.com/@serendipity.tok/video/7286606079285366021,makasih saranyah
7.290671665558095e+18,https://www.tiktok.com/@serendipity.tok/video/7286606079285366021,"semangaaat, kaaak"
7.289637962719069e+18,https://www.tiktok.com/@serendipity.tok/video/7286606079285366021,setuju.
7.290370334812751e+18,https://www.tiktok.com/@serendipity.tok/video/7286606079285366021,selamaaat dan tetap semangaaat
7.290338473315616e+18,https://www.tiktok.com/@serendipity.tok/video/7286606079285366021,terimakasih ilmunya ka..
7.290033232707159e+18,https://www.tiktok.com/@serendipity.tok/video/7286606079285366021,menjauh tapi tetap menghormati/menyayangi mereka. semangaaat kakak
7.290348520979908e+18,https://www.tiktok.com/@serendipity.tok/video/7286606079285366021,semangaaattt
7.31796055846863e+18,https://www.tiktok.com/@serendipity.tok/video/7286606079285366021,mau sprt itu tp. ini istri dan udah di ujung tanduk
7.290471314749916e+18,https://www.tiktok.com/@serendipity.tok/video/7286606079285366021,"kalau kmu sudah bisa melepaskan prinsip ""tidak enakan"", km akan bahagia, ganti prinsip tadi dengan ""sama2 enak saja"", slma tdk merugikan orang, lanjut"
7.461035858561402e+18,https://www.tiktok.com/@serendipity.tok/video/7286606079285366021,"buat baik pun tetap ditikam dari belakang,disalahkan,dan dihina maka saya pilih diam mundur betul ilmu ini yg hrs kita pakai untuk sehat"
7.360605126941574e+18,https://www.tiktok.com/@serendipity.tok/video/7286606079285366021,keren mantap
7.290369882133726e+18,https://www.tiktok.com/@serendipity.tok/video/7286606079285366021,yg vibes negatif keluarga sendiri
7.317301341100934e+18,https://www.tiktok.com/@serendipity.tok/video/7286606079285366021,setuju. salam waras
7.290266359991797e+18,https://www.tiktok.com/@serendipity.tok/video/7286606079285366021,"sudah mulai saya lakukan, krna sudah capek jdi orang baik tapi ujungnya dimanfaatkan"
7.289659288917984e+18,https://www.tiktok.com/@serendipity.tok/video/7286606079285366021,izin jawab kak...semua udh aku lakukan benar bngt aku enjoy..tp sm suami yg cerewet membahas yg bikin sy down lg..kpn mau sembuh
7.290676027591099e+18,https://www.tiktok.com/@serendipity.tok/video/7286606079285366021,"yoiii, kak"
7.347199759768028e+18,https://www.tiktok.com/@serendipity.tok/video/7286606079285366021,saya si setuju
7.288706349759038e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,keadaan yg sangat melelahkan
7.295237746691933e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,kehidupanku di masa kecil selalu membuat aku jadi manusia yang tidak mudah percaya sm orang
7.304751952255731e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,kak cuma kita tempatku crita
7.311325584172402e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,._sahir.24 smogaa mental kitaa mah kuat² yaa
7.320439442031953e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,@°gus_ashim° kamu baca sendiri kan ?
7.329508866897675e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,@.. heem
7.237772330519414e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,lestari5763
7.237671481051104e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,salfa riski
7.237392077045515e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,keep strong bebss
7.237382626183742e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,mutia sedang di posisi ini
7.392635331688547e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,- kyy
7.237098124077106e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,sad bgt ah ada semua
7.2113058824531e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,tetap bertahan ya teman2. kalian nggak sendiri
7.243598716208301e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,ada kelas khusus ga kk
7.282133106919196e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,sorry :')
7.238119634493916e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,.spotlight
7.214984277157692e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,.production
7.282421835752408e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,iyaa syg
7.219514040594548e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,nhe yg sllu ku rsan gmna cra kluarnya
7.243691616200099e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,saya mau taya kepala belakang ku selalu berat rahang selalu bunyi pikiran ga karuan kalo denger berita kematian panik badan gemeteran kaya mau pinsan
7.243385672752334e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,"saya masih dendam,marah,dan membenci,bagaimana bisa keluar??"
7.219109458907137e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,cara nya agar bisa sembuh dong..bgi tips ny..capek
7.369500479351932e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,cara mendekati n mendidik anak yg seperti inj hrs gmn? btw aq sbg mama hrs bekerja n ga bersama anakku
7.366663397968496e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,"gak ada tujuan hidup, berpura2 happy, kerja melambat, suka bingung apa menral aku bermasalah ya"
7.242174824083375e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,semuanya gw punya gimana dong cara nyembuhin ny
7.24162384181407e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,"sumpaah capee dengan diri sendiri.. jika dunia ini jahat. knapa harus di ciptakan.. pada dasarnya manusia itu makhluk lemah, kuat juga ada batasnya"
7.241198190548469e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,aku bgtudh depresi berat ini
7.218604966285805e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,sebenarnya sudah lelah tapi masih terjebak dan belum bisa keluar
7.217550143989204e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,"puas dng semuanya.amp sempet linglung ninggalin ank2 bayi d rmh,d jemput suami g kenalin dia.itu titik trparahnya,tp skrng cb kontrol smua bentu emosi"
7.243011820914296e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,pen hipnoterapi mental
7.214883029117306e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,hampir semua nya kalo kambuh tempat nyaman dikamar mandi
7.237341752121591e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,"agak nyesel, dulu ga langsung di urut"
7.237136040502183e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,"aku bnget ni,bantu dong"
7.237116490792748e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,"aku yg gk bsa lpas,"
7.236781831792772e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,gimana caranya buat keluar dari semua nya
7.235936153021744e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,aku semua tag aku dong ka
7.218874772779238e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,lafyu ayangg
7.218589838290339e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,kunbanget
7.256718951077414e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,totorial postingan nya dong
7.233054749582378e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,gbsa ambil kptusan sndri
7.220303857329473e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,trauma apa yg masih ada didalam tubuhku ini??
7.438286288975496e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,kekmya memang ak hrus ke psikolog deh
7.283716460513232e+18,https://www.tiktok.com/@etiq.official/video/7211114208295963930,sepeten aku wong og roh an
7.336212772265723e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,tapi cerita dimana..
7.476786978664056e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,aku butuh bgt ke psikolog
7.347516832750798e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,gmn cara mengatasi kesedihan karena kematian orang yg kita sayangi?
7.329405735309411e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,ini yg sering aku rasain
7.334059401182053e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"pengen ke psikolog tapi terkendala biaya, berapa yaa biayanya kira²"
7.329531024625845e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,lantas bagaimana cara kita membuang emosi itu?
7.478297764843128e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,.. . oh izoo
7.331770175381587e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,kok pas banget sih
7.33104250811148e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,then should i tell her everything?????????????
7.329173859432089e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,this is so me
7.329160712839316e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,thanks for sharing this
7.329512764722939e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"kak maaf, kadang ketika ingin crita ke org lain, .. saya merasa org lain ngga mahami apa yg saya rasa. sbrnya ngga brhrp org merasakan hal yg sama,"
7.474200226007877e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,fikss pernah berada di posisi itu
7.474890227171214e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,caranya gmn kak nyari rujukan ke faskes 1 dulu kah?
7.474970735972353e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,iya pake rujukan
7.33034572163018e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"kakak iparku psikolog, dia ga bs handle anaknya trus dibawa k psikolog yg lain.."
7.330177806755104e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"maksudnya nangis sambil masak, terus nangis sambil make up gitu kak?"
7.329573939428001e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"aku malah susah nangis, sedih aja ga nangis, nangis kl marah doang"
7.329882413063996e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"menurutku, nangis itu bukan bagian dari emosi. nangis itu adalah salah satu dari sekian banyak cara kita berekspresi"
7.329435259580696e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,aslii
7.3294208181809e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"sama krna klo mau crita,bngung mlai drmna krna smua mslh ny sdh komplikasi"
7.329331499122525e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"ya salah satunya pecahin barang sampai berkeping-keping rasanya puas dan plong,"
7.329164047366391e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,nah ini sama
7.32920876608345e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,terimakasih ka
7.329342449813571e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,mau kakk
7.47576859419191e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"ini udah bener, yg salah kalo pertahanannya pura pura gak punya masalah"
7.360502660534945e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,klo blh tau mslh bpk apa? jd hrs tau dulu jd bkn asal jwb
7.329314301527918e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,gua ga bisa nangis dok gimana ya caranya padahal pen nangiss emosi ku udah sumpek di otak sampe² ke psikiater untuk terapi obat
7.329904116343195e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"kakk, aku sering banget mendem semua hal, karena waktu mau cerita gitu jarang ada yg mau dengerin atau lawan bicaranya langsung bahas tentang diri sdr"
7.411892828052637e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,ka aku cape bgt
7.475712609800488e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"#*""team itu artinya satu kesatuan*""✓✓✓✓!!!!, *""jika dinamakan satu team namun tidak satu kesatuan*""✓✓✓✓!!!!, *""itu bukanlah satu team namanya*""✓✓✓✓!!!!, *""melainkan sekumpulan orang saja*""✓✓✓✓!!!!, #*""itulah alasannya saya tri indra yoga selalu bertindak sendiri dalam diam*""✓✓✓✓!!!!."
7.449653370527204e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,aku lagi butuh banget psikolog lagi cari cari dulu sih belum dapat
7.422263951952446e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,kak cara mengatasi. semisal tangan kanan tak sengaja tersenggol benda terus rasanya tangan kiri juga harus nyentuh benda itu gitu gimana kak
7.36174676367619e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,dan. mengadu yang tepat adalah kepada allah
7.361425586861147e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"mau cerita ga tau kesiapa,pengen ngeluapin emosi"
7.381106917798987e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,kka bedanya eupd dan bpd apa? atau sama ajh?
7.329668724750648e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,gmna ya
7.330963266817082e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,cara mengekspresikan dirinya kyak mana kak?
7.329139094990276e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,pengen konsul sama kak indahhh
7.32944042055957e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,klw cerita mw cerita k siapa? emng ad yg mw denger?
7.337231313521722e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"tp di keluarkn kdangkala mlah mnjdi masalh baru,,,"
7.331039712633439e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,kayaknya aku bener2 butuh psikolog deh.
7.334717170865931e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"emm anu kak, krn kl ngmg pasti nangis.. kl cerita takut respon ga sesuai, jd cmn diem dengerin lagu sampe kebawa tidur sendiri"
7.332091583883888e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,mbakku aku selalu liat chanel tercidukk
7.329853763102262e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,klo bilang takut jd berantem ..
7.335907868291925e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"ketika saya marah, kecwa sy akan menangis sampai saya merasa baik dan saya akan terus diam"
7.472514909555082e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,kak tapi susah nemuin orang yang tulus mendengarkan curahan hati kita
7.471296109069059e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,kalo ga dipendam percuma klo gaada orang yg kita percaya buat ngeluarin semuanya
7.461830421664613e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,kenapa sya kadang saat melakukan sesuatu yang sepele harus mengulang-ulang secara persis agar sesuai dengan moment yang sya inginkan? *seperti sebuah video yg di-replay berulang2.
7.452668302079378e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,tolong bantu aku kak
7.330529859569354e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,":tanpa sadar, iya"
7.330300019865028e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"gak bisacontohnya sprti saya, membantu org bisa bantu terapi dll, tp nyatanya terapi diri sndri gk bsa ujungnya yaa bgini"
7.330184487165494e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,sudah mencoba namun rasanya sulit
7.329910198720841e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,aku mahasiswi psikologi dan kata aku nggak malah jadi sering cerita ke psikolog
7.329834443535336e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,fyi. aku pernah nanya ke konselorku. katanya beliau juga konseling ke sesama rekan psikolog lain.
7.329768710255281e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"seorang psikolog sekalipun akan merasakan capek, makanya ada psi humanistik butuh orang lain juga"
7.329707758600832e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,tidak ka contohnya akuaku bisa bantu mengatasi permasalahan orng lain.tp ketika aku memiliki permasalahan yg bgtu rumit aku langsung ke pskiater
7.329697843794019e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"secara nyata sama kaya pasiennya, dia butuh bantuan org lain. tapi, sblm semuanya makin parah, dia lebih bisa buat ngontrol semuanya karna pnya ilmuny"
7.329538487346152e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"tidak, biasanya kita punya circle lulusan psikologi, sharing hearing, agar dapat arahan banyak perspektif. jadi lebih banyak belajar berbagai kasus"
7.329517312032949e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"butuh org lain kak, aku konselor juga butuh konselor lain"
7.329487359770052e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,ga semua konselor mampu sis
7.329483435104437e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,enggak kakaknya temenku bisa bantu orang tapi gabisa bantu dirinya sendiri
7.336889640659633e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,amiin kak
7.329315161990071e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"sama kak,bener² berasa gapunya airmata padahal hati dah mau pecah"
7.330059169058653e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,mbaaa samaa
7.329904763621066e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"kalau mau curhat ke ortu, endingnya nangis, tapi kayak ada bbrp hal2 lain misal dari ekspresi/action ortu setelah curhat, yg aku gk suka"
7.329904313135039e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"jadi cuma bisa ovt, khawatir, sendirian kak"
7.418207250424251e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"dstiap sholat saat sujud kita yg (terahir) lamain doa dlm hati, mhn ampunan n ridlonya robb di sgla arah n alam"
7.446624188729116e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,takut ke psikolog takut nanti aku malah ketawa dan gabisa cerita takut aku bengong aja gatau cerita apa
7.340282796931515e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"orang yg kena mental itu bkn brrti mereka g tau mana yg seharusnya (cntoh kayak yg di sampein ini). kita tau, mungkin malah lebih. kta kayk gini..."
7.329403000979408e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,kak aku tau aku harus nya keluarin ekspresi apapun. tapi jika aku di rmh aku harus terpaksa menahan semua emosi ku baik itu sedih marah atau seneng. -
7.329593506682013e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"aku sering mendam, bingung ekspresiin nya gimana, ketambah katanya cowo juga dituntut mengerti tapi yg ngertiin kita siapa"
7.329374379807393e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,aku gini banget nangis pun engga. berusaha jadi orang yg bodo amat tp bukan ke masalah yg ga penting aja. kadang sesuatu yg harusnya di ingat -
7.478310126140425e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,gimana mau cerita makin cerita dinsalahin
7.465773995305862e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,mau konseling ky gini dimana sih
7.463624459368039e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"kak buka konseling wa ga?, aku mau cerita tentang keluarga"
7.478134597910332e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,liat ini aku nangis kejer
7.33008913225099e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"aku selalu nahan nangis sama emosi, gk tau mau ngelepasinnya gmn"
7.329428574312744e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,tapi susah untuk di ekspresikan. lebih sering memendam saja.
7.331383108174005e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,jujur aku tipe orang yang suka pendam masalah dan gabisa ekspresikan dalam bentuk emosi ke tangis hehe:v
7.329164325393401e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"aaaa kaka keren bangettt , one day i want to have a job like you, insyaallah"
7.330229541203969e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,bagi bagi kawan kawan ku yang suka memendam perasaan/masalah cerita aja ke akuuu yaaa
7.329499218099521e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"tapi kak klo nagis terus juga ga bisa ,aku kadang berfikir aku juga terlalu cengeng mungkin"
7.329529613146457e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"tp aku engga tahu mau curhat kemana,kesiapa,aku takut masalahku terlihat sepele dimata orang lain.makanya aku pendam,bahkan traumaku dulu jugakupendam"
7.330159357713843e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,alasan ku pengen kuliah di jurusan psikologi sampai magister
7.32984716478333e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"aku gerd anxiety apa ada hubungannya sama masalah ,, soalnya aku makan teratur dan ga salah tpi aslam jadi gerd dan skrang kpikiran dikit kambuh"
7.330272635114653e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,aku prnh mendam dan itu jd bom waktu... cape tau
7.358822261376615e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"jika sedih sy menangis g bisa brcrita k yg lain. apalagi koar². ktk sdh membaik, bisa brcrita tp k org tertentu itupun g smuanya msih pilih²."
7.338807048349844e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"kak, tos dulu"
7.47518851085027e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"bener banget,,, kita niatnya curhat pengen plong ehh malah jadi topik gibah"
7.3319856768561e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,denger apa?
7.446690901017003e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,aku juga gini kak bingung nnti klo semisal ditanya gbisa jawab karna gtau harus mulai dri mana
